"parentTconst";"seasonNumber";"episodeNumber";"title_basics_titleBasicsId"
297626;2;13;92277
346222;1;7;92318
1531715;1;1;92396
297626;3;4;92518
884889;0;0;92594
46593;31;19;92657
46593;31;23;92696
1049304;2;4;92724
88621;3;7;92766
88507;1;1;92893
88507;1;13;92894
88507;1;15;92895
176357;6;10;92918
46593;31;22;92919
46593;31;15;92920
985040;4;7;92968
200358;23;1;92970
884889;0;0;92975
297626;4;5;92977
167732;1;33;93060
167732;1;30;93064
297626;3;11;93100
1570506;1;1;93114
167606;1;13;93123
167606;1;10;93154
297626;3;9;93168
94477;1;0;93187
94479;1;0;93189
176357;6;8;93222
92374;1;1;93226
92381;1;2;93292
159876;0;0;93294
346222;1;2;93372
92389;1;1;93387
121027;23;6;93397
46593;31;17;93414
167732;1;29;93439
90481;2;1;93510
820333;4;5;93530
167732;1;26;93570
159876;0;0;93602
167732;0;0;93642
92430;1;1;93783
176357;6;2;93787
297626;3;12;93806
318224;23;16;93815
94416;1;2;93817
83470;5;1;93842
46593;32;3;93852
1049304;2;10;93868
1686687;0;0;93887
974356;0;0;93923
846838;1;8;93929
163492;2;15;93971
176357;8;3;94023
92455;1;1;94030
176357;7;1;94051
176357;7;11;94083
297626;4;3;94088
806910;1;191;94109
806910;1;199;94110
806910;1;197;94111
806910;1;193;94112
806910;1;194;94113
806910;1;192;94114
806910;1;198;94115
806910;1;196;94116
364151;2;9;94119
5884844;0;0;94186
167732;0;0;94193
1049302;0;0;94200
1570506;1;2;94225
297626;4;1;94273
297626;3;8;94275
176357;6;11;94286
92480;1;1;94311
92484;1;1;94330
46593;31;16;94360
46593;31;20;94362
884889;0;0;94409
889258;1;1;94458
159876;0;0;94539
75471;11;3;94541
46593;33;5;94603
94414;1;1;94636
884889;0;0;94640
159876;15;9;94697
176357;7;15;94742
882736;1;1;94808
94433;1;0;94867
174386;0;0;94877
46593;33;4;94953
297626;5;1;94978
92337;1;1;94982
92337;1;10;94983
92337;1;2;94984
92337;1;3;94985
92337;1;4;94986
92337;1;5;94987
92337;1;6;94988
92337;1;7;94989
92337;1;8;94990
92337;1;9;94991
174386;0;0;95013
1570506;1;4;95018
88507;1;8;95023
88507;1;9;95024
88507;1;10;95025
88507;1;11;95026
88507;1;12;95027
88507;1;14;95028
159410;1;4;95029
88507;1;7;95030
46593;32;11;95077
174386;0;0;95112
94416;2;3;95130
297626;5;8;95158
297626;5;3;95164
94999;1;1;95202
166458;2;1;95259
809273;0;0;95282
809273;0;0;95283
809273;0;0;95284
94475;1;1;95287
94482;1;1;95328
176357;7;13;95343
46593;32;22;95420
1155386;1;5;95509
1049304;4;3;95553
174386;0;0;95603
3782882;0;0;95661
83402;4;3;95664
95670;1;6;95671
95670;1;4;95672
95670;1;3;95673
95670;1;5;95674
106078;1;3;95691
1634348;1;3;95695
166458;2;7;95748
1570506;1;3;95775
297625;2;6;95783
94524;1;4;95858
297626;7;6;95907
199184;13;15;95998
46593;32;13;96001
166458;2;4;96086
176357;8;7;96108
297626;6;7;96135
1049304;3;11;96165
94560;1;0;96195
806910;1;206;96225
806910;1;209;96227
806910;1;211;96228
806910;1;205;96229
806910;1;214;96230
806910;1;208;96231
806910;1;201;96232
806910;1;207;96233
806910;1;212;96234
94416;1;10;96255
176357;7;12;96305
1686687;0;0;96327
313144;0;0;96330
158415;1;4;96361
158415;1;1;96362
158415;1;2;96363
1634348;1;2;96374
297626;5;6;96395
820333;4;3;96449
167726;1;11;96518
1615489;2;2;96781
806910;1;221;96792
346222;3;6;96805
176357;8;2;96835
96538;2;4;96864
96538;1;1;96865
297625;1;7;96955
364151;3;8;96983
96558;1;1;97061
1466074;9;2;97082
1466074;8;1;97083
1466074;8;4;97084
1466074;9;1;97085
1466074;9;6;97086
1466074;8;2;97087
1466074;9;4;97088
1466074;8;3;97089
1466074;9;5;97091
255726;1;2;97110
806901;20;10;97246
346222;3;5;97272
94456;2;6;97300
1342141;1;1;97324
297626;7;4;97346
96594;1;1;97430
99283;1;6;97451
809273;0;0;97484
809273;0;0;97485
809273;0;0;97486
1601983;2;1;97491
6677224;1;1;97514
1395811;0;0;97736
96619;1;11;97763
297626;6;2;97822
1601983;2;9;97847
96619;1;6;97906
94512;2;7;97907
297625;1;6;97920
95670;1;7;97924
95670;1;2;97925
106078;1;7;97945
106078;1;5;97946
106078;1;6;97947
106078;1;8;97948
297625;1;2;97983
166458;3;1;97989
1615489;1;3;97993
297626;6;1;98021
297625;1;1;98028
159876;0;0;98041
46593;34;6;98106
96684;1;1;98151
176357;8;1;98166
1226281;1;1;98266
98904;1;1;98286
1615489;1;6;98301
297625;1;5;98307
166458;3;4;98349
1049304;4;8;98371
265408;1;3;98393
806910;1;222;98445
806910;1;217;98446
806910;1;224;98447
806910;1;226;98448
806910;1;225;98449
806910;1;215;98450
3782882;0;0;98504
96718;1;1;98526
1342141;1;3;98553
158415;1;3;98576
166458;3;7;98581
96731;1;1;98670
166458;1;1;98671
96733;1;1;98722
133302;8;8;98755
297626;7;12;99003
1049304;5;1;99032
176357;9;4;99037
313144;0;0;99139
98761;1;1;99217
265408;1;2;99222
297626;6;4;99279
1466074;9;3;99288
1466074;10;1;99289
98889;1;5;99370
99231;2;2;99383
1342141;1;2;99427
809273;0;0;99457
46593;34;13;99526
265408;1;4;99532
98798;1;0;99580
985040;7;3;99661
159876;0;0;99727
809273;0;0;99744
809273;0;0;99745
809273;0;0;99746
176357;10;4;99781
86734;7;1;99811
313144;0;0;99835
176357;10;1;99851
297626;6;12;99952
1049304;5;5;99971
297626;7;7;99992
167566;0;0;100155
94525;3;1;100216
1049304;5;3;100255
98884;1;1;100316
1634348;1;1;100370
99231;2;3;100406
166458;4;9;100439
167566;0;0;100474
167566;0;0;100482
806910;1;241;100492
96552;0;0;100515
176357;9;1;100578
1601983;3;5;100580
297626;6;8;100642
166458;4;1;100658
815353;0;0;100664
98889;1;10;100710
98916;1;1;100718
297625;2;4;100724
806910;1;237;100748
806910;1;229;100749
806910;1;227;100750
806910;1;231;100751
806910;1;236;100752
806910;1;228;100753
806901;20;9;100754
806910;1;233;100755
297626;7;11;100770
167566;0;0;100818
364151;6;9;100900
176357;9;2;100948
1615489;2;4;100953
401056;2;1;101179
297626;7;5;101246
297625;3;9;101271
346328;1;1;101274
297625;3;7;101300
1049304;5;2;101358
806901;21;3;101443
139780;1;5;101480
1466074;10;2;101556
1466074;10;3;101602
1466074;11;1;101603
3687174;0;0;101655
94456;6;10;101729
298685;2;2;101750
297626;8;2;101894
159876;19;4;101915
176357;10;2;101971
297626;8;1;101972
297626;7;1;102012
1615489;2;3;102111
2138025;0;0;102143
2138025;0;0;102144
2138025;0;0;102145
102171;1;2;102172
199184;16;17;102199
1634348;1;4;102255
297626;8;11;102276
297626;8;10;102281
159876;20;17;102337
167644;1;1;102378
167644;1;4;102379
98765;2;1;102416
166458;5;9;102424
106078;2;3;102501
106078;2;2;102502
889258;2;1;102547
224815;1;8;102605
101161;1;1;102621
101152;1;1;102643
159876;20;3;102644
297625;3;6;102711
889258;2;2;102769
135104;0;0;102786
135104;0;0;102787
1226281;1;2;102856
846838;1;11;102857
297625;3;3;102863
939820;1;1;102925
96658;3;13;103020
806910;1;252;103046
806910;1;251;103047
806910;1;239;103048
806910;1;250;103049
806910;1;234;103050
806910;1;247;103051
806910;1;246;103052
806910;1;249;103053
806910;1;240;103054
297625;3;2;103062
806901;21;9;103071
985040;9;2;103145
806910;1;243;103149
298685;1;0;103159
297626;9;8;103221
1049304;7;3;103758
297625;4;4;103822
297625;4;3;103861
806910;1;254;103915
1466074;11;3;103986
1466074;11;2;103987
297626;8;8;103993
1049304;7;1;104015
297626;9;5;104064
94416;5;3;104124
94416;4;8;104152
485176;0;0;104158
98765;3;2;104178
7263982;0;0;104199
806910;1;267;104226
3782882;0;0;104328
147788;1;5;104387
889258;3;1;104591
8024248;1;2;104603
166458;6;8;104618
884889;0;0;104625
98765;3;1;104688
884889;0;0;104698
1049304;7;9;104738
147788;1;3;104784
167644;2;1;104792
167644;2;3;104793
100099;1;2;104803
1049304;7;5;104806
90481;7;1;104825
297626;8;13;104849
176357;0;0;104929
2897628;1;1;104931
2897628;1;2;104932
2897628;1;4;104933
2897628;1;3;104934
2897628;1;5;104935
2897628;1;6;104936
106078;2;4;104958
106078;2;7;104959
106084;1;4;104991
224815;0;0;105115
297625;3;8;105204
147788;1;4;105273
1226281;1;3;105332
224815;1;7;105357
94456;5;10;105373
298685;2;5;105418
101152;2;1;105440
94456;2;10;105453
298685;2;1;105528
806910;1;266;105539
806910;1;256;105540
806910;1;253;105541
806910;1;257;105542
806910;1;274;105544
806910;1;276;105545
806910;1;262;105546
806910;1;260;105547
806910;1;259;105548
806910;1;263;105549
147788;1;2;105557
297625;4;8;105648
147788;1;6;105663
224815;1;5;105677
297625;4;1;105741
224815;1;11;105743
313144;0;0;105757
7263982;0;0;105760
1049304;7;13;105878
985040;11;1;106093
3782658;0;0;106194
105946;1;0;106336
806910;1;283;106365
821060;1;1;106381
101050;4;1;106437
1642302;1;5;106484
297625;5;8;106496
1466074;12;1;106589
7760044;0;0;106608
297626;9;6;106614
1582355;3;2;106647
2739426;1;4;106672
297626;9;4;106893
176357;11;1;106916
297625;5;2;106948
106012;1;0;107020
176357;11;5;107072
92322;0;0;107094
298685;3;3;107097
297625;5;6;107143
103468;2;17;107363
101185;1;3;107375
1213665;1;1;107407
364151;12;1;107411
296329;1;2;107441
1397131;3;5;107466
167644;4;1;107487
167644;3;1;107488
94416;6;5;107493
100099;1;3;107500
7760044;0;0;107513
297626;9;9;107516
133302;3;18;107552
108717;1;4;107596
202179;22;2;107598
152923;1;1;107602
106078;3;2;107640
815353;0;0;107742
108717;1;1;107746
218768;3;2;107776
806901;22;4;107847
806901;22;3;107848
176357;11;3;107854
7760044;0;0;107857
107880;1;2;107881
107880;1;3;107882
107880;1;4;107883
107880;1;5;107884
107880;1;6;107885
7760044;0;0;107886
297625;4;6;108007
1049304;8;4;108022
7760044;0;0;108025
1226281;1;4;108054
106126;1;0;108062
297625;4;5;108068
4778940;1;1;108103
94416;5;10;108139
108088;1;3;108163
297626;9;10;108170
889258;4;1;108208
106145;1;1;108214
907694;1;1;108240
159876;21;10;108247
297626;9;1;108249
806910;1;279;108296
806910;1;269;108297
806910;1;287;108298
806910;1;282;108299
806910;1;278;108300
806910;1;284;108301
806910;1;272;108302
806910;1;270;108303
1342141;1;4;108352
252792;1;6;108383
959258;1;3;108452
959258;1;1;108453
297625;5;7;108513
103586;2;5;108635
112239;1;2;108676
889258;5;1;108699
212675;1;1;108706
112239;2;5;108816
10198576;1;1;109003
7263982;0;0;109077
297626;10;3;109080
3796112;0;0;109168
297625;6;1;109202
809370;1;2;109220
298685;3;5;109397
252792;1;1;109431
1466074;12;2;109458
139780;1;8;109463
94416;6;7;109519
298685;4;3;109587
108756;1;0;109684
108758;1;1;109701
252792;1;9;109853
199184;19;6;109909
809370;1;6;109928
3793732;0;0;109943
2329424;1;1;109976
2329424;1;5;109977
2329424;1;6;109978
2329424;1;3;109979
2329424;1;2;109980
94525;6;1;110014
94484;8;1;110128
94484;8;2;110129
252792;1;7;110133
139780;1;12;110147
108902;1;8;110179
907694;1;3;110245
806901;23;7;110314
297626;14;5;110382
202179;23;2;110435
298685;4;1;110482
298685;4;2;110483
297626;10;17;110509
112080;1;1;110556
1781127;0;0;110571
159876;23;3;110572
106078;3;1;110617
297626;10;5;110700
3805856;0;0;110743
806910;1;298;110746
252792;1;5;110766
3782882;0;0;110789
10198576;1;3;110814
109016;1;28;110856
806901;24;3;110861
806901;23;2;110862
806901;23;3;110863
252792;1;3;110873
806904;1;1;111015
889258;5;2;111029
108902;1;4;111033
75471;15;1;111105
297626;10;2;111210
108717;3;2;111272
92455;7;25;111281
874686;1;1;111283
4106356;1;2;111307
806910;1;300;111368
806910;1;286;111369
806910;1;289;111370
806910;1;299;111371
806910;1;288;111372
806910;1;296;111373
806910;1;297;111374
806910;1;293;111375
806910;1;291;111376
806910;1;290;111377
1868747;1998;3;111465
297625;6;4;111524
252792;1;2;111535
959258;1;7;111570
959258;1;5;111571
959258;1;4;111572
809370;1;4;111669
388574;0;0;111692
297625;5;1;111709
907694;1;2;111721
139780;1;11;111906
118358;5;3;112026
10198576;1;6;112120
10198576;1;7;112250
111870;1;1;112268
297626;11;5;112278
806901;24;9;112331
821060;1;2;112475
985040;12;5;112490
809370;1;5;112531
2162289;2;1;112587
985040;13;2;112663
10198576;1;5;112676
10198576;1;9;112677
1466074;13;1;112705
112111;1;12;112718
297626;11;4;112733
3782882;0;0;112737
10198576;1;8;112855
92322;0;0;112932
809370;1;3;113003
1186344;1;4;113020
3805856;0;0;113053
111971;1;1;113127
133302;14;12;113147
10198576;1;11;113167
2329424;1;4;113251
889258;6;1;113387
1868747;1995;4;113395
94484;8;3;113404
94484;8;4;113405
106042;3;6;113495
298685;5;5;113549
1342141;1;5;113560
159876;24;10;113637
297626;14;3;113714
167644;6;1;113740
159876;24;3;113877
5278426;1;6;113897
806910;1;303;113907
10198576;1;4;113916
297626;12;4;113955
3805856;0;0;113974
297626;11;3;114117
94524;4;7;114120
806901;25;4;114155
806901;24;5;114156
806901;24;2;114157
806904;1;2;114297
806901;24;11;114302
297626;12;5;114326
907694;1;7;114353
159876;23;7;114392
298685;5;1;114407
166458;9;3;114450
907694;1;6;114498
112178;1;1;114530
874686;1;2;114532
112180;1;0;114547
112183;1;2;114561
297626;12;3;114566
806910;1;319;114627
806910;1;318;114628
806910;1;304;114629
806910;1;308;114630
806910;1;302;114631
806910;1;320;114632
806910;1;322;114633
806910;1;307;114634
806910;1;301;114635
2325388;1;4;114685
94416;7;6;114735
880565;1;1;114777
959258;1;11;114804
860267;1;3;114871
907694;1;4;114903
882736;2;1;115068
1196259;2;1;115093
10198576;1;15;115441
115089;1;0;115492
115122;1;1;115534
10198576;1;14;115566
94416;8;7;115634
907694;1;12;115659
126179;1;13;115739
115117;1;1;115767
115122;1;4;115777
115122;1;5;115778
115122;1;2;115779
115122;1;3;115780
115126;1;1;115821
224935;0;0;115829
166458;9;8;115840
3805856;0;0;115873
168596;1;0;115922
297626;14;1;115982
147760;1;1;116009
147760;1;2;116010
147760;1;3;116011
364151;11;2;116021
842384;0;0;116034
297626;14;2;116056
2979006;0;0;116061
115161;1;1;116161
202179;24;4;116171
3797766;0;0;116204
1126207;0;0;116237
117248;1;4;116244
115174;1;1;116326
115175;1;0;116327
3428884;1;6;116428
3428884;1;5;116429
2329424;1;9;116472
2329424;1;8;116473
2329424;1;7;116474
907694;1;11;116498
166458;9;1;116507
978908;1;1;116591
159876;25;13;116688
364151;11;1;116856
907694;1;10;116870
159876;0;0;116907
94416;10;8;117044
106078;3;11;117133
106078;3;10;117134
3805856;0;0;117197
806901;25;1;117355
889258;6;2;117474
806904;1;5;117512
806904;1;4;117513
806904;1;3;117514
115347;1;0;117563
907694;1;9;117564
166458;9;6;117584
3805856;0;0;117588
115351;1;1;117598
133302;14;8;117641
115355;1;3;117654
874684;1;1;117712
978908;1;3;117713
112183;1;4;117759
92322;0;0;117836
806910;1;337;117837
806910;1;329;117838
806910;1;342;117839
806910;1;321;117840
806910;1;344;117841
806910;1;330;117842
806910;1;347;117843
806910;1;323;117844
806910;1;343;117845
806910;1;331;117847
806910;1;336;117848
806910;1;325;117849
806910;1;324;117850
806910;1;333;117851
806910;1;346;117852
806910;1;334;117853
806910;1;338;117854
806910;1;345;117855
806910;1;348;117856
806910;1;349;117857
806910;1;341;117858
806910;1;340;117859
806910;1;326;117860
806910;1;328;117861
806910;1;335;117862
806910;1;363;117863
806910;1;327;117864
463399;1;3;117974
297625;8;2;117980
10198576;1;16;118203
882736;3;2;118224
882736;3;1;118225
882736;3;3;118226
6677224;1;3;118339
118358;7;1;118357
1511543;1;1;118498
132666;1;8;118618
889258;7;2;118628
889258;7;1;118629
907683;1;1;118693
821060;1;3;118695
166458;10;2;118775
115122;1;8;118791
115122;1;7;118792
115122;1;12;118793
115122;1;11;118794
115122;1;6;118795
115122;1;9;118796
115122;1;10;118797
1287866;0;0;118830
1466074;13;2;118874
147760;2;2;118918
147760;2;3;118919
147760;2;4;118920
147760;2;1;118921
3805856;0;0;118988
115243;1;3;119043
132666;40;22;119213
297625;9;2;119320
907694;1;14;119384
364151;11;4;119394
2161761;0;0;119410
940632;1;5;119443
940632;1;2;119444
940632;1;1;119445
940632;1;3;119446
940632;1;4;119447
118378;1;0;119487
2161761;1;2;119507
177451;1;2;119540
177451;1;4;119541
132666;1;11;119571
118393;1;1;119612
169474;1;1;119638
202179;25;2;119641
181932;1;1;119681
118404;1;1;119701
3805856;0;0;119747
2161761;1;4;119748
348811;1;20;119798
2161761;1;5;119813
132666;1;9;119825
806901;26;3;119911
806901;26;1;119912
806901;26;5;119913
806901;26;6;119914
806901;26;2;119915
806901;26;4;119916
143058;1;0;120009
1169951;1;1;120049
2161761;0;0;120068
2161761;1;3;120079
111870;2;2;120098
126179;1;1;120136
133302;15;2;120141
118471;1;0;120165
4296044;1;6;120178
874684;1;2;120180
874684;1;7;120181
874684;1;3;120182
874684;1;4;120183
297626;15;3;120217
907694;1;15;120234
806910;1;351;120279
806910;1;352;120280
806910;1;365;120281
806910;1;357;120282
806910;1;354;120283
806910;1;362;120284
806910;1;366;120285
806910;1;359;120286
806910;1;355;120287
847709;1;1;120288
806910;1;353;120289
806910;1;358;120290
806910;1;356;120291
806910;1;360;120293
806910;1;361;120294
806910;1;367;120295
806910;1;350;120296
806910;1;364;120297
806910;1;374;120298
2161761;0;0;120342
2161761;0;0;120398
111870;2;1;120403
169474;1;4;120418
959258;1;12;120420
118507;1;1;120440
176357;6;3;120511
907694;1;13;120517
882736;4;2;120557
882736;3;4;120558
882736;4;1;120559
71054;4;7;120929
52512;0;0;121018
1686687;0;0;121156
1711895;1;5;121221
50026;1;7;121252
46593;10;21;121291
1287866;0;0;121308
806910;1;45;121440
4778940;1;6;121547
121027;17;1;121593
806901;11;6;121648
165592;7;14;121651
176357;0;0;121652
4250224;1;3;121664
167732;1;19;121715
806910;1;47;121792
806910;1;161;121793
1287866;1;1;121875
1686687;0;0;121881
199214;2;6;122098
47720;6;14;122166
806901;21;7;122217
51328;2;3;122258
907683;1;8;122394
9141320;1;1;122431
9141320;1;2;122432
9141320;1;3;122433
297626;11;7;122633
806901;22;1;122665
806901;23;1;122666
806901;26;7;122667
806901;23;4;122668
806901;24;1;122669
40051;7;1;122737
806910;1;306;122745
806910;1;311;122746
2286153;1;4;122797
202179;14;5;123005
3662072;0;0;123008
297626;6;11;123009
56751;20;23;123044
199933;0;0;123169
106078;3;4;123182
106078;3;3;123183
364151;1;1;123230
860267;1;4;123315
96542;3;1;123433
1196259;3;4;123520
9141320;1;4;123676
9141320;1;5;123677
9141320;1;6;123678
9141320;1;7;123679
9141320;1;8;123680
907694;1;5;123821
202179;6;1;123888
106078;3;7;124017
106078;3;8;124018
106078;3;9;124019
806901;11;1;124064
806901;12;4;124065
806901;13;2;124066
806901;13;3;124067
806901;8;1;124068
806901;12;5;124069
806901;2;7;124070
806901;23;6;124071
806910;1;230;124160
149439;0;0;124178
959258;1;2;124190
75472;7;13;124275
353090;0;0;124604
164295;3;2;124751
297626;2;7;124758
106078;2;5;124802
106078;3;5;124803
297625;6;3;124829
806910;1;368;124895
159876;0;0;124961
125081;1;16;125080
125081;1;6;125082
125081;1;14;125083
125081;1;13;125084
125081;1;17;125085
125081;1;18;125086
125081;1;5;125087
125081;1;12;125088
125081;1;10;125089
125081;1;8;125090
125081;1;9;125091
125081;1;7;125092
125081;1;3;125093
125081;1;15;125094
125081;1;2;125095
125081;1;11;125096
125081;1;4;125097
166458;7;1;125394
806901;26;8;125462
806901;13;5;125463
989125;6;21;125478
989125;3;16;125532
806910;1;258;125538
806910;1;369;125539
806910;1;312;125540
989125;7;42;125544
275875;0;0;125552
989125;5;38;125561
989125;1;3;125566
989125;8;10;125567
297621;2;44;125569
199214;5;1;125603
94529;1;1;125605
98749;1;1;125674
164295;4;2;125720
2388808;0;0;125755
815353;0;0;125944
9074082;0;0;126023
1781127;0;0;126107
907694;1;8;126124
102171;1;3;126363
313144;0;0;126395
259792;0;0;126419
120956;0;0;126672
874686;1;6;126673
806910;1;244;126692
806910;1;370;126693
806910;1;277;126694
806910;1;265;126695
806910;1;371;126696
115243;1;4;126927
3428884;1;2;126930
815353;0;0;126972
75471;15;5;126977
297626;10;14;126992
94456;4;1;127280
313144;0;0;127309
132666;1;2;127322
98900;3;2;127404
842384;0;0;127408
98900;2;9;127413
821060;1;4;127457
2297229;0;0;127470
297625;6;7;127519
463399;1;19;127572
159876;21;14;127614
98900;1;1;127616
2162289;1;2;127690
98900;7;11;127758
1226281;1;5;127804
98900;2;4;127821
806910;1;372;127922
806910;1;373;127923
313144;0;0;127984
46643;1;7;128088
111914;1;1;128111
90481;8;20;128333
46580;1;4;128407
806910;1;294;128708
907694;1;16;128860
129117;1;1;128868
133302;15;17;128874
129117;1;7;128882
129117;1;5;128901
313144;0;0;128942
297626;1;8;128978
132666;1;7;128996
165592;6;1;129305
139780;1;13;129316
806910;1;390;129425
273026;10;5;129444
815353;0;0;129821
199214;6;3;129858
108695;1;9;129925
218792;0;0;130074
273026;0;0;130097
90481;8;3;130111
4296044;1;5;130263
806910;1;295;130304
72560;2;16;130418
363319;1;1;130501
167732;1;5;130559
1466074;12;3;130563
199184;10;13;130706
806910;1;27;131050
806910;1;84;131051
806910;1;109;131052
806910;1;74;131053
806910;1;60;131054
806910;1;103;131055
806910;1;38;131056
806910;1;49;131057
806910;1;15;131058
113706;1;5;131326
147770;1;1;131474
159876;22;6;131536
847709;1;2;131577
815353;0;0;131586
806910;1;65;131610
806910;1;53;131611
132666;1;6;131620
985040;9;5;132087
169456;2;3;132446
847709;1;3;132496
874686;1;7;132532
112239;5;1;132647
90481;8;12;133092
364151;12;2;133256
98889;1;11;133320
69620;5;8;133702
820333;2;1;133712
108749;4;3;133717
108749;4;2;133718
131673;1;1;133894
90481;6;1;133958
186766;1;0;134008
806901;26;9;134038
806904;1;6;134063
806910;1;317;134144
1041883;0;0;134174
1041883;0;0;134177
112239;5;5;134233
318224;33;11;134249
3805856;0;0;134694
297625;6;5;134816
2162289;2;5;134818
806901;26;10;134901
165592;8;11;134952
112167;1;1;134967
312084;2;2;134978
860267;1;8;135038
860267;1;9;135039
860267;1;10;135040
907694;1;17;135071
112239;5;3;135073
132666;1;13;136199
1784086;2;6;136368
297626;15;6;136415
1245432;4;5;136530
112239;5;2;136629
842384;0;0;136989
106078;3;15;137120
106078;3;14;137121
806901;2;8;137167
806901;2;9;137168
806901;27;1;137169
806901;3;6;137170
806901;3;4;137171
806901;3;3;137172
806901;3;1;137173
806901;3;2;137174
806904;1;7;137198
806910;1;376;137228
115100;2;3;137237
896681;1;1;137255
860267;1;11;137263
2324163;1;3;137466
83435;1;1;137825
806901;24;4;138031
132666;1;14;138038
132666;1;16;138068
202179;16;4;138083
165592;5;12;138117
806910;1;377;138124
958967;1;10;138168
259794;1;2;138199
94456;3;5;138424
3428884;2;1;138470
364151;12;4;138582
2013869;1;3;138589
96689;2;5;138597
115100;2;2;138642
72586;1;5;138748
72586;1;6;138753
806910;1;375;138859
806910;1;271;138860
72586;1;4;138898
173525;1;2;138999
907683;1;2;139058
907683;1;3;139059
1049304;8;6;139079
297625;3;5;139184
1043199;2;1;139436
806901;18;8;139532
262955;0;0;139541
96689;2;2;139572
842384;0;0;139599
115100;2;1;139647
842384;0;0;139688
144725;1;1;139783
