"titleBasicsId";"titleType";"primaryTitle";"originalTitle";"isAdult";"startYear";"endYear";"runTimeMinutes";"genres"
46441;"movie";"Tonight We Sing";"Tonight We Sing";0;"1953";"";109;""
46442;"short";"Toot, Whistle, Plunk and Boom";"Toot Whistle Plunk and Boom";0;"1953";"";10;""
46443;"movie";"Top Banana";"Top Banana";0;"1954";"";100;""
46444;"movie";"Top of the Form";"Top of the Form";0;"1953";"";72;""
46445;"movie";"Topeka";"Topeka";0;"1953";"";69;""
46446;"movie";"Torch Song";"Torch Song";0;"1953";"";90;""
46447;"movie";"Tormento";"Tormento";0;"1950";"";87;""
46448;"movie";"Tormento d'anime";"Tormento d'anime";0;"1953";"";0;""
46449;"movie";"Torna!";"Torna!";0;"1954";"";98;""
46450;"movie";"Torpedo Alley";"Torpedo Alley";0;"1952";"";84;""
46451;"movie";"Touchez Pas au Grisbi";"Touchez pas au grisbi";0;"1954";"";94;""
46453;"movie";"Agonies";"Tourments";0;"1954";"";115;""
46454;"movie";"Trail Blazers";"Trail Blazers";0;"1953";"";63;""
46455;"movie";"La tratta delle bianche";"La tratta delle bianche";0;"1952";"";97;""
46456;"movie";"Traviata '53";"Traviata '53";0;"1953";"";95;""
46457;"movie";"Treasure of the Golden Condor";"Treasure of the Golden Condor";0;"1953";"";93;""
46458;"movie";"El tren de las 8.47";"El tren de las 8.47";0;"1953";"";0;""
46459;"movie";"Tres citas con el destino";"Tres citas con el destino";0;"1954";"";97;""
46460;"short";"Tricky Dicks";"Tricky Dicks";0;"1953";"";16;""
46461;"movie";"The Three Musketeers";"Les 3 Mousquetaires";0;"1953";"";116;""
46462;"movie";"Tropic Zone";"Tropic Zone";0;"1953";"";94;""
46463;"movie";"Trouble Along the Way";"Trouble Along the Way";0;"1953";"";111;""
46464;"movie";"Trouble in Store";"Trouble in Store";0;"1953";"";85;""
46465;"movie";"Trouble in the Glen";"Trouble in the Glen";0;"1954";"";91;""
46466;"movie";"Trzy opowiesci";"Trzy opowiesci";0;"1953";"";99;""
46467;"movie";"Der träumende Mund";"Der träumende Mund";0;"1953";"";91;""
46468;"movie";"Wife";"Tsuma";0;"1953";"";89;""
46469;"movie";"Tumbleweed";"Tumbleweed";0;"1953";"";79;""
46470;"movie";"Neapolitan Turk";"Un turco napoletano";0;"1953";"";90;""
46471;"movie";"Turn the Key Softly";"Turn the Key Softly";0;"1953";"";81;""
46472;"movie";"Twice Upon a Time";"Twice Upon a Time";0;"1953";"";75;""
46473;"short";"Two Little Indians";"Two Little Indians";0;"1953";"";7;""
46474;"movie";"Two Gun Marshal";"Two Gun Marshal";0;"1953";"";54;""
46475;"movie";"The Twonky";"The Twonky";0;"1953";"";84;""
46476;"movie";"The Girl from Moon Bridge";"Tyttö kuunsillalta";0;"1953";"";97;""
46477;"movie";"USSR Today";"USSR Today";0;"1953";"";90;""
46478;"movie";"Ugetsu";"Ugetsu monogatari";0;"1953";"";96;""
46479;"movie";"Umarekawaru kyakusha";"Umarekawaru kyakusha";0;"1953";"";0;""
46480;"movie";"Act of Love";"Un acte d'amour";0;"1953";"";95;""
46481;"movie";"One of Those";"Una di quelle";0;"1953";"";89;""
46482;"movie";"Untamed Mistress";"Untamed Mistress";0;"1956";"";70;""
46483;"movie";"L'uomo la bestia e la virtù";"L'uomo la bestia e la virtù";0;"1953";"";87;""
46484;"short";"Up in Daisy's Penthouse";"Up in Daisy's Penthouse";0;"1953";"";16;""
46485;"short";"Upswept Hare";"Upswept Hare";0;"1953";"";7;""
46486;"movie";"Ursula - Flickan i Finnskogarna";"Ursula - Flickan i Finnskogarna";0;"1953";"";99;""
46487;"movie";"Monsieur Hulot's Holiday";"Les vacances de Monsieur Hulot";0;"1953";"";114;""
46488;"movie";"Magic Village";"Le village magique";0;"1955";"";95;""
46489;"movie";"La valigia dei sogni";"La valigia dei sogni";0;"1953";"";84;""
46490;"movie";"Valley of Song";"Valley of Song";0;"1953";"";80;""
46491;"movie";"Valley of Head Hunters";"Valley of Head Hunters";0;"1953";"";67;""
46492;"movie";"The Vanquished";"The Vanquished";0;"1953";"";84;""
46493;"movie";"Song of Warsaw";"Varsovan laulu";0;"1953";"";90;""
46494;"movie";"The Mistress";"Vassa Zheleznova";0;"1953";"";110;""
46495;"movie";"Vati macht Dummheiten";"Vati macht Dummheiten";0;"1953";"";87;""
46496;"movie";"Vecery s Jindrichem Plachtou";"Vecery s Jindrichem Plachtou";0;"1953";"";0;""
46497;"movie";"The Veils of Bagdad";"The Veils of Bagdad";0;"1953";"";82;""
46498;"movie";"Skanderbeg";"Velikiy voin Albanii Skanderbeg";0;"1953";"";95;""
46500;"movie";"Die Venus vom Tivoli";"Die Venus vom Tivoli";0;"1953";"";90;""
46501;"movie";"Yalis, la vergine del roncador";"Yalis, la vergine del roncador";0;"1955";"";92;""
46502;"movie";"Vergiß die Liebe nicht";"Vergiß die Liebe nicht";0;"1953";"";100;""
46503;"movie";"Der Verschwender";"Der Verschwender";0;"1953";"";96;""
46504;"movie";"Vesna";"Vesna";0;"1953";"";96;""
46505;"movie";"Vestire gli ignudi";"Vestire gli ignudi";0;"1954";"";100;""
46506;"short";"Vesuvius Express";"Vesuvius Express";0;"1953";"";16;""
46507;"movie";"Der Vetter aus Dingsda";"Der Vetter aus Dingsda";0;"1953";"";102;""
46508;"movie";"Vi som går køkkenvejen";"Vi som går køkkenvejen";0;"1953";"";104;""
46509;"movie";"Vi tre debutera";"Vi tre debutera";0;"1953";"";95;""
46510;"movie";"La via del sud";"La via del sud";0;"1953";"";93;""
46511;"movie";"Journey to Italy";"Viaggio in Italia";0;"1954";"";85;""
46512;"movie";"Viaggio in oriente";"Viaggio in oriente";0;"1953";"";0;""
46513;"movie";"Il viale della speranza";"Il viale della speranza";0;"1953";"";86;""
46514;"movie";"Vice Squad";"Vice Squad";0;"1953";"";88;""
46515;"movie";"Vicki";"Vicki";0;"1953";"";85;""
46516;"movie";"Vigilante Terror";"Vigilante Terror";0;"1953";"";70;""
46517;"movie";"Vikhri vrazhdebnye";"Vikhri vrazhdebnye";0;"1953";"";103;""
46518;"movie";"It Happened in the Park";"Villa Borghese";0;"1953";"";98;""
46519;"movie";"Vingslag i natten";"Vingslag i natten";0;"1953";"";98;""
46520;"movie";"Violated";"Violated";0;"1953";"";78;""
46521;"movie";"I Vitelloni";"I vitelloni";0;"1953";"";109;""
46522;"movie";"Viva la rivista!";"Viva la rivista!";0;"1953";"";90;""
46523;"movie";"Der Vogelhändler";"Der Vogelhändler";0;"1953";"";92;""
46524;"movie";"Von Liebe reden wir später";"Von Liebe reden wir später";0;"1953";"";98;""
46525;"movie";"Vortice";"Vortice";0;"1953";"";108;""
46526;"movie";"Vragi";"Vragi";0;"1953";"";158;""
46527;"movie";"Flight 971";"Vuelo 971";0;"1953";"";90;""
46529;"movie";"Under the City";"A város alatt";0;"1953";"";100;""
46530;"movie";"Vägen till Klockrike";"Vägen till Klockrike";0;"1953";"";102;""
46531;"movie";"Walking My Baby Back Home";"Walking My Baby Back Home";0;"1953";"";95;""
46532;"movie";"War Arrow";"War Arrow";0;"1953";"";78;""
46533;"movie";"War Paint";"War Paint";0;"1953";"";89;""
46534;"movie";"The War of the Worlds";"The War of the Worlds";0;"1953";"";85;""
46535;"movie";"Young and Willing";"The Weak and the Wicked";0;"1954";"";88;""
46536;"movie";"The Wedding of Lilli Marlene";"The Wedding of Lilli Marlene";0;"1953";"";87;""
46537;"short";"Wee Water Wonders";"Wee Water Wonders";0;"1953";"";10;""
46538;"short";"Wee-Willie Wildcat";"Wee-Willie Wildcat";0;"1953";"";6;""
46539;"movie";"No Way Back";"Weg ohne Umkehr";0;"1953";"";95;""
46540;"movie";"Wenn am Sonntagabend die Dorfmusik spielt";"Wenn am Sonntagabend die Dorfmusik spielt";0;"1953";"";90;""
46541;"movie";"Wenn der weiße Flieder wieder blüht";"Wenn der weiße Flieder wieder blüht";0;"1953";"";95;""
46543;"movie";"Wheel of Fate";"Wheel of Fate";0;"1953";"";72;""
46544;"movie";"Wherever She Goes";"Wherever She Goes";0;"1951";"";80;""
46545;"movie";"White Goddess";"White Goddess";0;"1953";"";70;""
46546;"movie";"White Lightning";"White Lightning";0;"1953";"";61;""
46547;"movie";"White Witch Doctor";"White Witch Doctor";0;"1953";"";96;""
46548;"movie";"Wienerinnen";"Wienerinnen";0;"1952";"";96;""
46549;"short";"Wild Over You";"Wild Over You";0;"1953";"";7;""
46550;"movie";"Wild Women";"Wild Women";0;"1951";"";62;""
46551;"movie";"Will Any Gentleman...?";"Will Any Gentleman...?";0;"1953";"";84;""
46552;"movie";"Wings of the Hawk";"Wings of the Hawk";0;"1953";"";81;""
46553;"movie";"Winning of the West";"Winning of the West";0;"1953";"";57;""
46554;"short";"Winter Paradise";"Winter Paradise";0;"1953";"";20;""
46555;"movie";"Irene in Nöten";"Irene in Nöten";0;"1953";"";92;""
46556;"movie";"Woman They Almost Lynched";"Woman They Almost Lynched";0;"1953";"";90;""
46557;"movie";"Onna gokoro wa hitosuji ni";"Onna gokoro wa hitosuji ni";0;"1953";"";0;""
46558;"movie";"Twilight Women";"Women of Twilight";0;"1952";"";89;""
46559;"short";"The Word";"The Word";0;"1953";"";0;""
46560;"short";"Working for Peanuts";"Working for Peanuts";0;"1953";"";7;""
46561;"movie";"The Yellow Balloon";"The Yellow Balloon";0;"1953";"";78;""
46562;"movie";"Before Dawn";"Yoake mae";0;"1953";"";142;""
46563;"movie";"Yokubo";"Yokubo";0;"1953";"";0;""
46564;"movie";"Young Bess";"Young Bess";0;"1953";"";112;""
46565;"movie";"Cossacks Beyond the Danube";"Zaporozhets za Dunayem";0;"1953";"";95;""
46566;"movie";"Zavtrak u predvoditelya";"Zavtrak u predvoditelya";0;"1953";"";0;""
46567;"short";"Zipping Along";"Zipping Along";0;"1953";"";7;""
46568;"movie";"The Epopee of Warsaw";"Zolnierz zwyciestwa";0;"1953";"";218;""
46570;"movie";"¿Milagro en la ciudad?";"¿Milagro en la ciudad?";0;"1957";"";83;""
46571;"movie";"Åsa-Nisse på semester";"Åsa-Nisse på semester";0;"1953";"";85;""
46572;"movie";"Strange Desire of Mr. Bard";"L'étrange désir de Monsieur Bard";0;"1954";"";108;""
46573;"movie";"Naked in the Wind";"L'île aux femmes nues";0;"1953";"";95;""
46574;"tvSeries";"Mystery Is My Business";"The Adventures of Ellery Queen";0;"1954";"1957";30;""
46575;"tvSeries";"Adventures of Noah Beery Jr.";"Adventures of Noah Beery Jr.";0;"1954";"";0;""
46576;"tvSeries";"The Adventures of Rin Tin Tin";"The Adventures of Rin Tin Tin";0;"1954";"1959";30;""
46577;"tvSeries";"The American Week";"The American Week";0;"1954";"";0;""
46578;"tvSeries";"Annie Oakley";"Annie Oakley";0;"1954";"1957";30;""
46579;"tvSeries";"Background";"Background";0;"1954";"1955";30;""
46580;"tvSeries";"The Best of Broadway";"The Best of Broadway";0;"1954";"1955";60;""
46581;"tvSeries";"Better Living TV Theatre";"Better Living TV Theatre";0;"1953";"";30;""
46582;"tvSeries";"The Blue Angel";"The Blue Angel";0;"1954";"";30;""
46583;"tvSeries";"The Brighter Day";"The Brighter Day";0;"1954";"1962";25;""
46584;"tvSeries";"Caesar's Hour";"Caesar's Hour";0;"1954";"1957";60;""
46585;"tvSeries";"Captain Midnight";"Captain Midnight";0;"1954";"1958";30;""
46587;"tvSeries";"Climax!";"Climax!";0;"1954";"1958";60;""
46588;"tvSeries";"Colonel March of Scotland Yard";"Colonel March of Scotland Yard";0;"1954";"1956";30;""
46589;"tvSeries";"Concerning Miss Marlowe";"Concerning Miss Marlowe";0;"1954";"";0;""
46590;"tvSeries";"Crown Theatre with Gloria Swanson";"Crown Theatre with Gloria Swanson";0;"1952";"";30;""
46591;"tvSeries";"Dear Phoebe";"Dear Phoebe";0;"1954";"1955";30;""
46592;"tvSeries";"December Bride";"December Bride";0;"1954";"1959";30;""
46593;"tvSeries";"The Magical World of Disney";"Disneyland";0;"1954";"1991";120;""
46594;"tvSeries";"The Donald O'Connor Show";"The Donald O'Connor Show";0;"1954";"1955";30;""
46595;"tvSeries";"Droodles";"Droodles";0;"1954";"";30;""
46596;"tvSeries";"Duffy's Tavern";"Duffy's Tavern";0;"1954";"";30;""
46597;"tvSeries";"The Duke";"The Duke";0;"1954";"";30;""
46598;"tvSeries";"Earn Your Vacation";"Earn Your Vacation";0;"1954";"";30;""
46599;"tvSeries";"Edward Arnold Theater";"Edward Arnold Theater";0;"1954";"";0;""
46600;"tvSeries";"Father Knows Best";"Father Knows Best";0;"1954";"1960";30;""
46601;"tvSeries";"The Files of Jeffrey Jones";"The Files of Jeffrey Jones";0;"1952";"";30;""
46603;"tvSeries";"Gamble on Love";"Gamble on Love";0;"1954";"";30;""
46604;"tvSeries";"The George Gobel Show";"The George Gobel Show";0;"1954";"1960";30;""
46605;"tvSeries";"The Greatest Gift";"The Greatest Gift";0;"1954";"1955";15;""
46606;"tvSeries";"The Halls of Ivy";"The Halls of Ivy";0;"1954";"1955";30;""
46607;"tvSeries";"Honestly, Celeste!";"Honestly, Celeste!";0;"1954";"";30;""
46608;"tvSeries";"The Ilona Massey Show";"The Ilona Massey Show";0;"1954";"1955";30;""
46609;"tvSeries";"The Imogene Coca Show";"The Imogene Coca Show";0;"1954";"1955";30;""
46610;"tvSeries";"It's a Great Life";"It's a Great Life";0;"1954";"1956";30;""
46611;"tvSeries";"The Jack Carson Show";"The Jack Carson Show";0;"1954";"";0;""
46612;"tvSeries";"Janet Dean, Registered Nurse";"Janet Dean, Registered Nurse";0;"1954";"1955";30;""
46613;"tvSeries";"The Jimmy Durante Show";"The Jimmy Durante Show";0;"1954";"1956";30;""
46614;"tvSeries";"The Jo Stafford Show";"The Jo Stafford Show";0;"1954";"1955";15;""
46615;"tvSeries";"The Joe Palooka Story";"The Joe Palooka Story";0;"1954";"";0;""
46616;"tvSeries";"Justice";"Justice";0;"1954";"1956";30;""
46617;"tvSeries";"Lassie";"Lassie";0;"1954";"1974";30;""
46618;"tvSeries";"The Lineup";"The Lineup";0;"1954";"1960";60;""
46619;"tvShort";"Mandrake the Magician";"Mandrake the Magician";0;"1954";"";30;""
46620;"tvSeries";"The Marriage";"The Marriage";0;"1954";"";30;""
46621;"tvSeries";"The Mask";"The Mask";0;"1954";"";60;""
46622;"tvSeries";"Mayor of the Town";"Mayor of the Town";0;"1954";"";30;""
46623;"tvSeries";"Medic";"Medic";0;"1954";"1956";30;""
46624;"tvSeries";"Meet Corliss Archer";"Meet Corliss Archer";0;"1954";"";30;""
46625;"tvSeries";"The Mickey Rooney Show";"The Mickey Rooney Show";0;"1954";"1955";30;""
46626;"tvSeries";"Modern Romances";"Modern Romances";0;"1955";"";15;""
46627;"tvSeries";"Good Morning! with Will Rogers, Jr.";"The Morning Show";0;"1954";"";120;""
46628;"tvSeries";"Mr. District Attorney";"Mr. District Attorney";0;"1954";"1954";30;""
46629;"tvSeries";"The New Adventures of China Smith";"The New Adventures of China Smith";0;"1954";"1956";0;""
46630;"tvSeries";"Night Editor";"Night Editor";0;"1954";"";15;""
46631;"tvSeries";"On the Boardwalk with Paul Whiteman";"On the Boardwalk with Paul Whiteman";0;"1954";"";60;""
46632;"tvSeries";"One Minute Please";"One Minute Please";0;"1954";"1955";30;""
46633;"tvSeries";"Open Hearing";"Open Hearing";0;"1954";"";30;""
46634;"tvSeries";"Passport to Danger";"Passport to Danger";0;"1954";"1958";30;""
46635;"tvSeries";"People Are Funny";"People Are Funny";0;"1954";"1961";30;""
46636;"tvSeries";"The Pinky Lee Show";"The Pinky Lee Show";0;"1954";"";30;""
46637;"tvSeries";"Producers' Showcase";"Producers' Showcase";0;"1954";"1957";90;""
46638;"tvSeries";"Public Defender";"Public Defender";0;"1954";"";30;""
46639;"tvSeries";"Rocky Jones, Space Ranger";"Rocky Jones, Space Ranger";0;"1954";"";26;""
46640;"tvSeries";"Running Wild";"Running Wild";0;"1954";"";0;""
46641;"tvSeries";"The Secret Storm";"The Secret Storm";0;"1954";"1974";30;""
46642;"tvSeries";"Sherlock Holmes";"Sherlock Holmes";0;"1954";"1955";30;""
46643;"tvSeries";"Shower of Stars";"Shower of Stars";0;"1954";"1958";60;""
46644;"tvSeries";"The Sky's the Limit";"The Sky's the Limit";0;"1954";"1956";0;""
46645;"tvSeries";"Stage 7";"Stage 7";0;"1955";"";30;""
46646;"tvSeries";"Stage Show";"Stage Show";0;"1954";"1956";30;""
46647;"tvSeries";"Stories of the Century";"Stories of the Century";0;"1954";"";30;""
46648;"tvSeries";"Studio 57";"Studio 57";0;"1954";"1958";30;""
46649;"tvSeries";"Summer Holiday";"Summer Holiday";0;"1954";"";15;""
46650;"tvSeries";"Summer Playhouse";"Summer Playhouse";0;"1954";"";30;""
46651;"tvSeries";"That's My Boy";"That's My Boy";0;"1954";"1959";30;""
46652;"tvSeries";"Tonight!";"Tonight!";0;"1953";"1957";105;""
46654;"tvSeries";"The Tony Martin Show";"The Tony Martin Show";0;"1954";"";15;""
46655;"tvSeries";"U.S. Highway 1954";"U.S. Highway 1954";0;"1954";"";0;""
46656;"tvSeries";"The Vaughn Monroe Show";"The Vaughn Monroe Show";0;"1954";"";15;""
46657;"tvSeries";"Viceroy Star Theatre";"Viceroy Star Theatre";0;"1954";"";30;""
46658;"tvSeries";"Victory at Sea";"Victory at Sea";0;"1952";"1953";30;""
46659;"tvSeries";"The Vise";"The Vise";0;"1954";"1961";30;""
46660;"tvSeries";"Waterfront";"Waterfront";0;"1954";"1956";30;""
46661;"tvSeries";"What Do You Have in Common?";"What Do You Have in Common?";0;"1954";"";30;""
46662;"tvSeries";"What's Going On?";"What's Going On?";0;"1954";"";30;""
46663;"tvSeries";"What's in a Word";"What's in a Word";0;"1954";"";30;""
46664;"tvSeries";"Who's the Boss?";"Who's the Boss?";0;"1954";"";30;""
46665;"tvSeries";"Willy";"Willy";0;"1954";"1955";30;""
46666;"tvSeries";"Woman with a Past";"Woman with a Past";0;"1954";"";15;""
46667;"tvSeries";"The World of Mr. Sweeney";"The World of Mr. Sweeney";0;"1954";"";15;""
46668;"tvSeries";"Your Play Time";"Your Play Time";0;"1954";"";30;""
46669;"movie";"...Y mañana serán mujeres";"...Y mañana serán mujeres";0;"1955";"";90;""
46670;"movie";"...und ewig bleibt die Liebe";"...und ewig bleibt die Liebe";0;"1954";"";96;""
46671;"movie";"08/15";"08/15";0;"1954";"";95;""
46672;"movie";"20,000 Leagues Under the Sea";"20,000 Leagues Under the Sea";0;"1954";"";127;""
46673;"movie";"Aar-Paar";"Aar-Paar";0;"1954";"";146;""
46674;"movie";"Drop the Curtain";"Abajo el telón";0;"1955";"";106;""
46675;"movie";"Wuthering Heights";"Abismos de pasión";0;"1954";"";91;""
46676;"movie";"About Mrs. Leslie";"About Mrs. Leslie";0;"1954";"";104;""
46677;"movie";"Accadde al commissariato";"Accadde al commissariato";0;"1954";"";98;""
46678;"movie";"Acque amare";"Acque amare";0;"1954";"";81;""
46679;"movie";"Addio, Napoli!";"Addio, Napoli!";0;"1955";"";88;""
46680;"movie";"Addio mia bella signora";"Addio mia bella signora";0;"1954";"";95;""
46681;"movie";"Addio, figlio mio!";"Addio, figlio mio!";0;"1953";"";92;""
46682;"movie";"Adventure in Odessa";"Nerazluchnye druzya";0;"1953";"";78;""
46683;"movie";"The Adventures of Hajji Baba";"The Adventures of Hajji Baba";0;"1954";"";94;""
46684;"tvMovie";"The Adventures of Huckleberry Finn";"The Adventures of Huckleberry Finn";0;"1955";"";60;""
46685;"movie";"Los agentes del quinto grupo";"Los agentes del quinto grupo";0;"1955";"";75;""
46686;"movie";"Agni Parikshya";"Agni Parikshya";0;"1954";"";120;""
46687;"movie";"Agora É Que São Elas";"Agora É Que São Elas";0;"1954";"";92;""
46688;"movie";"Peek-a-boo";"Ah! les belles bacchantes....";0;"1954";"";95;""
46689;"movie";"The Valley Between Love and Death";"Ai to shi no tanima";0;"1954";"";0;""
46690;"movie";"Air of Paris";"L'air de Paris";0;"1954";"";110;""
46691;"movie";"Alarm at the Circus";"Alarm im Zirkus";0;"1954";"";75;""
46692;"movie";"Alaska Seas";"Alaska Seas";0;"1954";"";78;""
46693;"movie";"Aldrig med min kofot eller... Drömtjuven";"Aldrig med min kofot eller... Drömtjuven";0;"1954";"";96;""
46694;"movie";"Aleko";"Aleko";0;"1953";"";61;""
46695;"movie";"Ali Baba and the Forty Thieves";"Ali Baba et les 40 voleurs";0;"1954";"";92;""
46696;"movie";"All of Myself";"Watashi no subete o";0;"1954";"";85;""
46697;"movie";"The Cheerful Squadron";"Allegro squadrone";0;"1954";"";90;""
46698;"short";"A Alma de Uma Cidade";"A Alma de Uma Cidade";0;"1954";"";16;""
46699;"movie";"Alta costura";"Alta costura";0;"1954";"";89;""
46700;"movie";"Alvaro piuttosto corsaro";"Alvaro piuttosto corsaro";0;"1954";"";90;""
46701;"movie";"The Beginning Was Sin";"Am Anfang war es Sünde";0;"1954";"";96;""
46703;"movie";"Amar";"Amar";0;"1954";"";149;""
46704;"movie";"Amar Prem";"Amar Prem";0;"1954";"";0;""
46705;"movie";"An American in Rome";"Un americano a Roma";0;"1954";"";94;""
46706;"movie";"Amor de lejos";"Amor de lejos";0;"1955";"";98;""
46707;"movie";"Amor sobre ruedas";"Amor sobre ruedas";0;"1954";"";87;""
46709;"movie";"Amore e smarrimento";"Amore e smarrimento";0;"1954";"";0;""
46710;"movie";"The Lovers of Manon Lescout";"Gli amori di Manon Lescaut";0;"1954";"";0;""
46711;"movie";"Mid-Century Loves";"Amori di mezzo secolo";0;"1954";"";72;""
46712;"movie";"Anatahan";"Anatahan";0;"1953";"";91;""
46713;"movie";"Andriesh";"Andriesh";0;"1954";"";63;""
46714;"movie";"Angels One Five";"Angels One Five";0;"1952";"";98;""
46715;"movie";"The Anna Cross";"Anna na shee";0;"1954";"";82;""
46716;"movie";"Annadata";"Annadata";0;"1954";"";0;""
46717;"movie";"Annapurnar Mandir";"Annapurnar Mandir";0;"1954";"";154;""
46718;"movie";"Anupama";"Anupama";0;"1955";"";0;""
46719;"movie";"Apache";"Apache";0;"1954";"";91;""
46720;"movie";"Appassionatamente";"Appassionatamente";0;"1954";"";102;""
46721;"short";"April in Portugal";"April in Portugal";0;"1956";"";20;""
46722;"movie";"Arrow in the Dust";"Arrow in the Dust";0;"1954";"";79;""
46723;"movie";"Los ases buscan la paz";"Los ases buscan la paz";0;"1955";"";0;""
46724;"movie";"Ashizuri misaki";"Ashizuri misaki";0;"1954";"";108;""
46725;"movie";"Assi alla ribalta";"Assi alla ribalta";0;"1954";"";73;""
46726;"short";"Assignment Children";"Assignment Children";0;"1955";"";19;""
46727;"short";"Atelier de Fernand Léger";"Atelier de Fernand Léger";0;"1954";"";0;""
46728;"movie";"Athena";"Athena";0;"1954";"";95;""
46729;"movie";"The Atomic Kid";"The Atomic Kid";0;"1954";"";86;""
46730;"movie";"Problem Child";"Attestat zrelosti";0;"1954";"";106;""
46731;"movie";"Attila";"Attila";0;"1954";"";80;""
46732;"movie";"Auf der Reeperbahn nachts um halb eins";"Auf der Reeperbahn nachts um halb eins";0;"1954";"";111;""
46733;"movie";"Aunt Clara";"Aunt Clara";0;"1954";"";84;""
46734;"movie";"Autobus odjezdza 6.20";"Autobus odjezdza 6.20";0;"1954";"";97;""
46735;"movie";"Jailbirds";"Avanzi di galera";0;"1954";"";94;""
46736;"movie";"Cartouche";"Le avventure di Cartouche";0;"1955";"";85;""
46737;"movie";"Sins of Casanova";"Le avventure di Giacomo Casanova";0;"1955";"";95;""
46738;"movie";"After the Farewells";"Baad al wedah";0;"1954";"";0;""
46739;"short";"Baby Buggy Bunny";"Baby Buggy Bunny";0;"1954";"";7;""
46740;"short";"Baby Butch";"Baby Butch";0;"1954";"";7;""
46741;"movie";"Baghdad";"Baghdad";0;"1952";"";0;""
46742;"movie";"Bagdad After Midnite";"Bagdad After Midnite";0;"1954";"";0;""
46743;"movie";"Bait";"Bait";0;"1954";"";79;""
46744;"movie";"Ballata tragica";"Ballata tragica";0;"1955";"";85;""
46745;"movie";"I bambini ci amano";"I bambini ci amano";0;"1955";"";82;""
46746;"movie";"The Bamboo Prison";"The Bamboo Prison";0;"1954";"";79;""
46747;"movie";"Banchô sara yashiki: Okiku to Harima";"Banchô sara yashiki: Okiku to Harima";0;"1954";"";92;""
46748;"movie";"The Generous Bandit";"El bandido generoso";0;"1957";"";82;""
46749;"movie";"Game of Danger";"Bang! You're Dead";0;"1954";"";88;""
46750;"movie";"Late Chrysanthemums";"Bangiku";0;"1954";"";101;""
46751;"movie";"Baracca e burattini";"Baracca e burattini";0;"1954";"";80;""
46752;"movie";"Bluebeard";"Los lios de Barba Azul";0;"1955";"";100;""
46753;"movie";"Il barcaiolo di Amalfi";"Il barcaiolo di Amalfi";0;"1954";"";88;""
46754;"movie";"The Barefoot Contessa";"The Barefoot Contessa";0;"1954";"";128;""
46755;"movie";"Battle of Rogue River";"Battle of Rogue River";0;"1954";"";71;""
46756;"movie";"The Beachcomber";"The Beachcomber";0;"1954";"";82;""
46757;"movie";"Beachhead";"Beachhead";0;"1954";"";90;""
46759;"movie";"Beau Brummell";"Beau Brummell";0;"1954";"";113;""
46760;"short";"Beauty and the Bull";"Beauty and the Bull";0;"1954";"";17;""
46761;"movie";"Shadow of Fear";"Before I Wake";0;"1955";"";76;""
46762;"movie";"Afraid to Love";"Das Bekenntnis der Ina Kahr";0;"1954";"";111;""
46763;"short";"Bell Hoppy";"Bell Hoppy";0;"1954";"";7;""
46764;"movie";"La bella Otero";"La bella Otero";0;"1954";"";92;""
46765;"movie";"Bella non piangere";"Bella non piangere";0;"1955";"";84;""
46766;"movie";"The Belles of St. Trinian's";"The Belles of St. Trinian's";0;"1954";"";91;""
46767;"movie";"Bengal Brigade";"Bengal Brigade";0;"1954";"";87;""
46768;"movie";"Bertoldo, Bertoldino and Cascacenno";"Bertoldo, Bertoldino e Cacasenno";0;"1954";"";85;""
46769;"movie";"Judas' Kiss";"El beso de Judas";0;"1954";"";90;""
46770;"movie";"Betrayed";"Betrayed";0;"1954";"";108;""
46771;"short";"Bewitched Bunny";"Bewitched Bunny";0;"1954";"";7;""
46772;"movie";"The Marital Dwelling";"Beyt al Taa";0;"1954";"";0;""
46773;"movie";"Bidhilipi";"Bidhilipi";0;"1954";"";0;""
46774;"movie";"The Big Chase";"The Big Chase";0;"1954";"";60;""
46775;"movie";"Portrait of an Unknown Woman";"Bildnis einer Unbekannten";0;"1954";"";100;""
46776;"movie";"Billete para Tánger";"Billete para Tánger";0;"1955";"";82;""
46777;"movie";"A Billionaire";"Okuman choja";0;"1954";"";83;""
46778;"short";"Billy Boy";"Billy Boy";0;"1954";"";6;""
46779;"movie";"Daughter of Love";"Bint al hawa";0;"1956";"";0;""
46780;"movie";"Biraj Bahu";"Biraj Bahu";0;"1954";"";145;""
46781;"short";"Bird-Brain Bird Dog";"Bird-Brain Bird Dog";0;"1954";"";7;""
46782;"movie";"Bitter Creek";"Bitter Creek";0;"1954";"";74;""
46783;"movie";"The Black Dakotas";"The Black Dakotas";0;"1954";"";65;""
46784;"movie";"The Black Glove";"Face the Music";0;"1954";"";84;""
46785;"movie";"Black Horse Canyon";"Black Horse Canyon";0;"1954";"";81;""
46786;"movie";"The Black Knight";"The Black Knight";0;"1954";"";85;""
46787;"movie";"The Black Pirates";"The Black Pirates";0;"1954";"";74;""
46788;"movie";"The Black Rider";"The Black Rider";0;"1954";"";65;""
46789;"movie";"The Black Shield of Falworth";"The Black Shield of Falworth";0;"1954";"";99;""
46790;"movie";"Black Tuesday";"Black Tuesday";0;"1954";"";80;""
46791;"movie";"Black Widow";"Black Widow";0;"1954";"";95;""
